0.5795	0.5621	1
0.5449	0.5709	1
0.5472	0.5782	1
0.6048	0.5958	1
0.6509	0.5958	1
0.3882	0.6455	0
0.3698	0.6937	0
0.3122	0.7069	0
0.3122	0.7288	0
0.273	0.7127	0
0.3053	0.7405	0
0.3122	0.7537	0
0.2546	0.7566	0
0.2892	0.742	0
0.273	0.7171	0
0.2961	0.6879	0
0.3445	0.6659	0
0.3675	0.6513	0
0.3929	0.6528	0
0.3882	0.6089	0
0.4067	0.5914	0
0.3906	0.5636	0
0.4021	0.5417	0
0.3583	0.5431	0
0.3399	0.6118	0
0.3514	0.6893	0
0.3053	0.7332	0
0.2408	0.7493	0
0.2823	0.7654	0
0.4873	0.6674	0
0.5196	0.6776	0
0.5864	0.6864	0
0.6348	0.7127	0
0.6486	0.7288	0
0.6647	0.7303	0
0.6993	0.701	0
0.7523	0.6338	0
0.7846	0.5519	0
0.803	0.5387	0
0.8306	0.5329	0
0.6094	0.8165	0
0.6118	0.7858	0
0.5749	0.7566	0
0.5449	0.7273	0
0.5588	0.7186	0
0.5887	0.723	0
0.5956	0.7332	0
0.6025	0.7522	0
0.5703	0.7654	0
0.5634	0.777	0
0.5772	0.7961	0
0.6002	0.8136	0
0.6187	0.8253	0
0.6463	0.7961	0
0.6371	0.7654	0
0.6486	0.739	0
0.6509	0.7434	0
0.6601	0.742	0
0.6601	0.7405	0
0.6694	0.7522	0
0.6348	0.7829	0
0.6025	0.7756	0
0.6048	0.7712	0
0.6164	0.7551	0
0.6578	0.7478	0
0.6809	0.7405	0
0.697	0.7054	0
0.7085	0.6747	0
0.7362	0.644	0
0.1647	0.8121	1
0.1509	0.8472	1
0.1417	0.8165	1
0.1348	0.8458	1
0.1279	0.8779	1
0.0841	0.8604	1
0.06797	0.8268	1
0.1233	0.7902	1
0.0818	0.8019	1
0.1371	0.761	1
0.1371	0.7127	1
0.1509	0.7493	1
0.1486	0.6732	1
0.2131	0.6294	1
0.1417	0.5958	1
0.1694	0.6265	1
0.07719	0.6235	1
0.05645	0.6849	1
0.08641	0.7405	1
0.07028	0.7654	1
0.06336	0.8209	1
0.05415	0.7624	1
0.05184	0.6952	1
0.0818	0.6484	1
0.1532	0.5943	1
0.2085	0.5826	1
0.7293	0.6923	0
0.8053	0.6923	0
0.8283	0.6923	0
0.856	0.6893	0
0.9274	0.6747	0
0.9758	0.6484	0
0.9804	0.6367	0
0.8998	0.6294	0
0.8721	0.6206	0
0.8491	0.644	0
0.8145	0.6542	0
0.7846	0.6732	0
0.7753	0.6849	0
0.7753	0.6864	0
0.7454	0.6923	0
0.8099	0.6718	0
0.8583	0.6791	0
0.8629	0.6615	0
0.9228	0.6572	0
0.9412	0.6382	0
0.9896	0.6382	0
0.9873	0.6469	0
0.9182	0.6791	0
0.8422	0.6732	0
0.8099	0.6586	0
0.727	0.7025	0
0.6901	0.7039	0
0.6901	0.7259	0
0.5795	0.7376	0
0.4735	0.6893	0
0.4343	0.6747	0
0.25	0.6879	0
0.2247	0.723	0
0.1809	0.6937	1
0.1187	0.5724	1
0.1647	0.5461	1
0.1717	0.53	1
0.1555	0.492	1
0.1325	0.5487	1
0.1256	0.5876	1
0.1786	0.5753	1
0.2223	0.5425	1
0.2293	0.5671	1
0.2016	0.6224	1
0.174	0.6203	1
0.1417	0.5364	1
0.1371	0.5098	1
0.07719	0.5773	1
0.07488	0.5958	1
0.1325	0.5692	1
0.1924	0.5405	1
0.07488	0.5487	1
0.1164	0.5446	1
0.1256	0.6797	1
0.09101	0.7697	1
0.1509	0.8618	1
0.2039	0.9273	1
0.2661	0.9335	1
0.3214	0.9396	1
0.5058	0.8518	1
0.4827	0.8184	1
0.5081	0.8132	1
0.485	0.7956	1
0.4781	0.7728	1
0.4781	0.7465	1
0.4597	0.7465	1
0.4597	0.7623	1
0.4781	0.7868	1
0.4597	0.8061	1
0.462	0.8325	1
0.4735	0.8746	1
0.4758	0.9114	1
0.4482	0.9009	1
0.4965	0.857	1
0.515	0.8184	1
0.4781	0.7728	1
0.4758	0.7307	1
0.4366	0.7535	1
0.4689	0.764	1
0.3836	0.4851	0
0.3537	0.4711	0
0.3698	0.4518	0
0.356	0.436	0
0.3445	0.4219	0
0.3491	0.4114	0
0.3813	0.4289	0
0.3813	0.4553	0
0.379	0.4921	0
0.3859	0.5149	0
0.4159	0.536	0
0.4136	0.5167	0
0.4044	0.5009	0
0.4113	0.4746	0
0.4044	0.45	0
0.3952	0.4342	0
0.3975	0.4237	0
0.409	0.4167	0
0.7892	0.5237	0
0.8076	0.4886	0
0.8053	0.4781	0
0.7846	0.4412	0
0.7823	0.4254	0
0.8306	0.4219	0
0.8399	0.4412	0
0.8237	0.4658	0
0.8399	0.4991	0
0.8399	0.5219	0
0.8329	0.5535	0
0.8422	0.5746	0
0.8606	0.5868	0
0.8122	0.5114	0
0.7984	0.5026	0
0.803	0.4763	0
0.7753	0.4289	0
0.7362	0.4167	0
0.7823	0.4693	0
0.7823	0.4605	0
0.7592	0.45	0
0.7454	0.4518	0
0.7408	0.4465	0
0.7339	0.4395	0
0.6993	0.4482	0
0.697	0.4658	0
0.6924	0.4658	0
0.6763	0.464	0
0.6578	0.4588	0
0.6578	0.4588	0
0.644	0.4553	0
0.6486	0.4377	0
0.6187	0.4237	0
0.5588	0.4149	0
0.5541	0.4167	0
0.591	0.4412	0
0.6094	0.4482	0
0.621	0.4711	0
0.6279	0.4781	0
0.644	0.4781	0
0.6624	0.4746	0
0.6809	0.4746	0
0.6325	0.4746	0
0.5887	0.4518	0
0.5818	0.4325	0
0.5703	0.4114	0
0.5588	0.4061	0
0.5541	0.4991	1
0.515	0.5167	1
0.5104	0.5044	1
0.5173	0.4956	1
0.5541	0.4904	1
0.5541	0.4763	1
0.5403	0.4728	1
0.5288	0.4868	1
0.5035	0.4851	1
0.4919	0.4658	1
0.5173	0.4623	1
0.5265	0.4588	1
0.5403	0.4395	1
0.5173	0.436	1
0.4965	0.4219	1
0.4896	0.4184	1
0.4735	0.4167	1
0.4873	0.4482	1
0.5081	0.45	1
0.515	0.4886	1
0.4505	0.4553	1
0.4758	0.436	1
0.4735	0.4202	1
0.4574	0.4114	1
0.4505	0.4096	1
0.4873	0.4588	1
0.5334	0.536	1
0.538	0.5728	1
0.5288	0.536	1
0.5127	0.4991	1
0.1855	0.5114	1
0.2085	0.5272	1
0.1901	0.5202	1
0.1878	0.4974	1
0.1901	0.4798	1
0.197	0.45	1
0.1947	0.4272	1
0.1763	0.4079	1
0.1463	0.4026	1
0.1325	0.4412	1
0.1578	0.464	1
0.1647	0.464	1
0.1187	0.4886	1
0.1279	0.5096	1
0.1601	0.4675	1
0.174	0.4325	1
0.1578	0.4254	1
0.1832	0.4202	1
0.2062	0.4798	1
0.2154	0.5167	1
0.227	0.5325	1
0.1164	0.5254	1
0.1164	0.4851	1
0.1371	0.4553	1
0.1002	0.4447	1
0.2131	0.4833	1
0.2615	0.536	1
0.2523	0.5535	1
0.7108	0.9816	1
0.6624	0.9693	1
0.6947	0.9868	1
0.7154	0.9588	1
0.3721	0.9886	1
0.3744	0.9675	1
0.4159	0.9711	1
0.227	0.7921	0
0.2477	0.8342	0
0.273	0.8588	0
0.2915	0.8623	0
0.2223	0.8132	0
0.2247	0.7974	0
0.2039	0.7746	0
0.1855	0.7553	0
0.2062	0.7289	0
0.2454	0.7237	0
0.2223	0.7061	0
0.227	0.6956	0
0.2592	0.6816	0
0.2247	0.6605	0
0.2039	0.6482	0
0.1993	0.6553	0
0.2339	0.6974	0
0.2569	0.7272	0
0.2546	0.6658	0
0.2661	0.6412	0
0.2431	0.636	0
0.2339	0.6184	0
0.2408	0.6132	0
0.273	0.6254	0
0.2892	0.6254	0
0.303	0.6149	0
0.3191	0.6009	0
0.3376	0.5851	0
0.3629	0.5482	0
0.3744	0.5289	0
0.6048	0.8447	0
0.5703	0.8167	0
0.5634	0.8044	0
0.6233	0.8149	0
0.6647	0.8044	0
0.6647	0.7833	0
0.6878	0.7482	0
0.7177	0.7167	0
0.7385	0.7026	0
0.7408	0.736	0
0.7108	0.7377	0
0.6855	0.7658	0
0.6832	0.7763	0
0.6878	0.8026	0
0.6878	0.8202	0
0.6694	0.8377	0
0.6555	0.8447	0
0.6394	0.8184	0
0.6394	0.8395	0
0.5841	0.8395	0
0.5634	0.7974	0
0.5472	0.7728	0
0.568	0.843	0
0.5818	0.8693	0
0.5956	0.8711	0
0.6256	0.8693	0
0.6486	0.857	0
0.6371	0.8395	0
0.6417	0.8044	0
0.6671	0.857	0
0.7062	0.8219	0
0.962	0.5798	1
0.9274	0.5921	1
0.9274	0.5728	1
0.9482	0.5693	1
0.962	0.55	1
0.9574	0.557	1
0.9159	0.557	1
0.9159	0.557	1
0.9228	0.5289	1
0.9251	0.5149	1
0.9366	0.4991	1
0.9689	0.4904	1
0.9988	0.5149	1
0.9597	0.543	1
0.9551	0.5289	1
0.9412	0.5009	1
0.9182	0.4868	1
0.9113	0.4816	1
0.9136	0.4658	1
0.9067	0.443	1
0.879	0.4219	1
0.8744	0.4079	1
0.9274	0.4079	1
0.9482	0.4114	1
0.962	0.4132	1
0.9666	0.4254	1
0.9666	0.4342	1
0.9482	0.4342	1
0.9343	0.436	1
0.9482	0.4693	1
0.9643	0.4746	1
0.9896	0.4535	1
0.9873	0.436	1
0.9666	0.5167	1
0.9597	0.557	1
0.9044	0.5605	1
0.9159	0.5254	1
0.9228	0.4939	1
0.9113	0.4535	1
0.8906	0.4447	1
0.8744	0.5079	1
0.8975	0.5272	1
0.9136	0.5377	1
0.9689	0.5658	1
0.985	0.5798	1
0.9942	0.5167	1
0.9643	0.4728	1
0.9758	0.4395	1
0.9896	0.4254	1
0.9965	0.4149	1
